2023/11/06 - 21:18:49.089	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.114283132, "time": "2023-11-06T19:18:49Z"}
2023/11/06 - 21:18:49.097	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 404, "method": "POST", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.000077197, "time": "2023-11-06T19:18:49Z"}
2023/11/06 - 21:20:09.076	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003654825, "time": "2023-11-06T19:20:09Z"}
2023/11/06 - 21:20:11.437	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003401751, "time": "2023-11-06T19:20:11Z"}
2023/11/06 - 21:20:26.193	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.004112555, "time": "2023-11-06T19:20:26Z"}
2023/11/06 - 21:21:00.632	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.108953834, "time": "2023-11-06T19:21:00Z"}
2023/11/06 - 21:21:00.644	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002451678, "time": "2023-11-06T19:21:00Z"}
2023/11/06 - 21:21:39.517	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002916098, "time": "2023-11-06T19:21:39Z"}
2023/11/06 - 21:21:42.788	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002959684, "time": "2023-11-06T19:21:42Z"}
2023/11/06 - 21:21:45.995	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.003603888, "time": "2023-11-06T19:21:45Z"}
2023/11/06 - 22:09:11.406	info	/media/esraa/linux/go/testing/server/core/server.go:38	server run success on :8888
2023/11/06 - 22:09:25.431	info	/media/esraa/linux/go/testing/server/core/server.go:38	server run success on :8888
2023/11/06 - 22:10:27.981	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.004919854, "time": "2023-11-06T20:10:27Z"}
2023/11/06 - 22:10:54.581	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.085286378, "time": "2023-11-06T20:10:54Z"}
2023/11/06 - 22:10:54.594	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.004128199, "time": "2023-11-06T20:10:54Z"}
2023/11/06 - 22:12:13.334	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.107600084, "time": "2023-11-06T20:12:13Z"}
2023/11/06 - 22:12:13.344	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002273581, "time": "2023-11-06T20:12:13Z"}
2023/11/06 - 22:12:21.077	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.008278253, "time": "2023-11-06T20:12:21Z"}
2023/11/06 - 22:12:43.286	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.100829918, "time": "2023-11-06T20:12:43Z"}
2023/11/06 - 22:12:43.328	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.008872619, "time": "2023-11-06T20:12:43Z"}
2023/11/06 - 22:14:45.765	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002874643, "time": "2023-11-06T20:14:45Z"}
2023/11/06 - 22:15:12.554	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36", "latency": 0.002354752, "time": "2023-11-06T20:15:12Z"}
2023/11/06 - 22:17:49.668	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/captcha	{"status": 200, "method": "GET", "path": "/base/captcha", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.003282005, "time": "2023-11-06T20:17:49Z"}
2023/11/06 - 22:18:21.536	info	/home/esraa/.gvm/pkgsets/go1.21.3/global/pkg/mod/github.com/gin-contrib/zap@v0.2.0/zap.go:91	/base/login	{"status": 200, "method": "POST", "path": "/base/login", "query": "", "ip": "127.0.0.1", "user-agent": "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/119.0", "latency": 0.100735814, "time": "2023-11-06T20:18:21Z"}
